celltype,size_factors,dca_split
Group1,1.2339911,0
Group1,0.99663067,0
Group1,0.98273313,0
Group1,0.780729,1
Group1,0.77393776,0
Group1,0.8872183,0
Group1,0.96241194,0
Group1,1.2587231,0
Group1,1.3428609,0
Group1,1.2044458,0
Group1,0.8061786,0
Group1,1.0957686,0
Group1,0.64147377,0
Group1,1.2962149,0
Group1,0.83791184,0
Group1,0.9040214,0
Group1,0.94798934,0
Group1,0.78818536,0
Group1,0.9438236,0
Group1,0.6879447,0
Group1,1.5303024,0
Group1,0.8151578,0
Group1,1.1676016,0
Group1,0.92376494,0
Group1,0.8530171,0
Group1,0.9109526,0
Group1,0.97191614,1
Group1,1.3957905,0
Group1,1.1262591,0
Group1,0.80780643,1
Group1,1.1922461,0
Group1,0.74237955,0
Group1,1.0879622,0
Group1,0.68619436,0
Group1,0.910095,0
Group1,0.9254102,0
Group1,0.9963156,0
Group1,1.2495165,0
Group1,0.8087691,0
Group1,1.1175251,1
Group1,1.108931,0
Group1,0.64985776,0
Group1,1.357126,0
Group1,1.0580143,0
Group1,1.1028924,0
Group1,0.98362577,0
Group1,1.285013,0
Group1,1.3245176,1
Group1,1.0221328,0
Group1,1.2095742,0
Group1,1.5496434,0
Group1,1.3365422,1
Group1,0.94135565,1
Group1,0.8486063,0
Group1,1.2507942,0
Group1,0.76711154,0
Group1,1.147473,0
Group1,0.8695051,0
Group1,1.1323677,1
Group1,1.2062486,0
Group1,0.8820199,0
Group1,1.1729575,0
Group1,1.1332079,0
Group1,0.94515383,0
Group1,1.1768959,0
Group1,1.1616856,0
Group1,0.9902945,0
Group1,1.2403798,0
Group1,0.93118626,1
Group1,1.219236,0
Group1,1.3552182,1
Group1,1.0108782,0
Group1,0.84794116,0
Group1,1.3988535,0
Group1,0.7971645,1
Group1,1.0321621,0
Group1,1.1018072,0
Group1,0.77918875,0
Group1,1.2761037,0
Group1,0.96463484,0
Group1,0.98066777,0
Group1,0.9935326,0
Group1,0.719713,0
Group1,0.6826412,1
Group1,1.1095262,0
Group1,0.6781254,0
Group1,1.1289722,0
Group1,0.8238393,0
Group1,1.1374086,0
Group1,1.7354395,0
Group1,0.7842997,0
Group1,1.0659608,0
Group1,1.3790574,1
Group1,0.9699033,0
Group1,1.0347176,0
Group1,1.4693913,0
Group1,0.88630813,0
Group1,1.1211832,1
Group1,0.8431103,0
Group1,1.3567934,1
Group1,0.62318295,0
Group1,0.81713563,0
Group1,1.1271518,0
Group1,1.5278519,0
Group1,1.5900056,1
Group1,1.0855993,0
Group1,1.1468079,0
Group1,1.0775303,0
Group1,0.94714916,0
Group1,1.3372599,0
Group1,0.8905264,0
Group1,1.1010021,0
Group1,0.8457883,0
Group1,0.75881505,0
Group1,1.0687612,0
Group1,0.9609417,0
Group1,0.8988229,0
Group1,1.0576117,0
Group1,0.7306699,0
Group1,0.8038682,0
Group1,1.1779985,1
Group1,1.6505141,0
Group1,1.0906577,0
Group1,0.90358377,1
Group1,0.88511795,0
Group1,0.7786111,0
Group1,1.0483525,0
Group1,0.92478013,0
Group1,1.0144664,0
Group1,1.277364,0
Group1,1.5630333,0
Group1,1.304529,0
Group1,1.0546012,0
Group1,0.6376756,0
Group1,0.8838227,0
Group1,1.0106682,1
Group1,1.221844,0
Group1,0.9193366,0
Group1,0.8501466,0
Group1,1.2538573,0
Group1,1.0728569,0
Group1,0.8982628,1
Group1,1.064718,0
Group1,1.1468779,0
Group1,0.67793286,0
Group1,0.7431497,0
Group1,1.3075219,0
Group1,1.1690193,0
Group1,0.7186978,0
Group1,0.7295672,1
Group1,1.0518881,0
Group1,0.9912047,0
Group1,0.6367654,0
Group1,1.0627052,0
Group1,0.6945959,0
Group1,1.288181,0
Group1,1.0374831,0
Group1,0.99067956,0
Group1,1.2251695,0
Group1,1.2204962,1
Group1,1.37918,0
Group1,1.4082878,0
Group1,1.1153371,0
Group1,0.87648886,0
Group1,0.821984,0
Group3,1.1886929,0
Group3,0.8822124,0
Group3,0.9986785,0
Group3,1.4195598,0
Group3,0.8034656,0
Group3,0.9118628,1
Group3,1.037798,0
Group3,0.9259353,1
Group3,0.85040915,0
Group3,1.034035,0
Group3,0.9371899,0
Group3,1.2295103,0
Group3,0.9280182,0
Group3,1.2859756,0
Group3,0.8264998,0
Group3,0.89236426,0
Group3,0.7814291,1
Group3,0.8729007,0
Group3,1.5536691,0
Group3,1.3037238,0
Group3,1.4912878,0
Group3,1.5188903,0
Group3,0.96654266,0
Group3,0.8394346,0
Group3,1.2138975,0
Group3,0.9473592,0
Group3,0.8876909,0
Group3,0.62104756,0
Group3,1.0756924,0
Group3,1.0933356,0
Group3,0.8953398,0
Group3,1.1668665,0
Group3,0.57802474,0
Group3,0.98500854,0
Group3,0.97925,0
Group3,1.1494334,0
Group3,1.1285696,0
Group3,0.85875815,0
Group3,0.9252177,1
Group3,1.4323021,0
