celltype,size_factors,dca_split
Group1,0.76711154,0
Group1,1.147473,0
Group1,0.8695051,0
Group1,1.1323677,1
Group1,1.2062486,0
Group1,0.8820199,0
Group1,1.1729575,0
Group1,1.1332079,0
Group1,0.94515383,0
Group1,1.1768959,0
Group1,1.1616856,0
Group1,0.9902945,0
Group1,1.2403798,0
Group1,0.93118626,1
Group1,1.219236,0
Group1,1.3552182,1
Group1,1.0108782,0
Group1,0.84794116,0
Group1,1.3988535,0
Group1,0.7971645,1
Group1,1.0321621,0
Group1,1.1018072,0
Group1,0.77918875,0
Group1,1.2761037,0
Group1,0.96463484,0
Group1,0.98066777,0
Group1,0.9935326,0
Group1,0.719713,0
Group1,0.6826412,1
Group1,1.1095262,0
Group1,0.6781254,0
Group1,1.1289722,0
Group1,0.8238393,0
Group1,1.1374086,0
Group1,1.7354395,0
Group1,0.7842997,0
Group1,1.0659608,0
Group1,1.3790574,1
Group1,0.9699033,0
Group1,1.0347176,0
Group1,1.4693913,0
Group1,0.88630813,0
Group1,1.1211832,1
Group1,0.8431103,0
Group1,1.3567934,1
Group1,0.62318295,0
Group1,0.81713563,0
Group1,1.1271518,0
Group1,1.5278519,0
Group1,1.5900056,1
Group1,1.0855993,0
Group1,1.1468079,0
Group1,1.0775303,0
Group1,0.94714916,0
Group1,1.3372599,0
Group3,0.85215944,0
Group3,1.0056797,0
Group3,1.387424,0
Group3,0.90734696,0
Group3,1.1680567,0
Group3,0.95595324,0
Group3,0.91763884,0
Group3,1.2091892,0
Group3,1.6526146,1
Group3,1.1508511,0
Group3,0.9942327,0
Group3,0.9844309,0
Group3,1.0155691,0
Group3,0.7232836,0
Group3,0.60328186,0
Group3,1.5740778,0
Group3,1.191721,0
Group3,1.2452457,0
Group3,1.1209031,0
Group3,1.0136262,0
Group3,1.0259135,0
Group3,0.88422525,0
Group3,0.7775259,0
Group3,1.1416969,0
Group3,0.9886842,0
Group3,1.1601977,1
Group3,0.6542336,0
Group3,0.81612045,1
Group3,0.7117315,0
Group3,1.0774252,0
Group3,0.9573185,0
Group3,0.9313088,0
Group3,1.1600578,0
Group3,1.2974402,0
Group3,0.82270163,0
Group3,1.0367129,1
Group3,0.7617906,0
Group3,0.7454076,0
Group3,1.3526627,0
Group3,0.7071457,0
Group3,0.943456,1
Group3,1.2423577,0
Group3,1.0423839,0
Group3,1.0139588,0
Group3,1.0001312,0
Group3,0.8958124,0
Group3,1.0672034,0
Group3,1.0421739,0
Group3,1.200315,0
Group3,0.99958867,0
Group3,1.6134074,0
Group3,0.9976458,1
Group3,0.9137006,0
Group6,1.2261498,0
Group6,1.0020566,0
Group6,1.0963463,0
Group6,1.1440948,0
Group6,1.0080076,0
Group6,0.8219315,0
Group6,1.1249989,0
Group6,0.8646217,0
Group6,0.9191091,0
Group6,1.4822211,0
Group6,0.84990156,0
Group6,0.9531177,0
Group6,1.2144576,0
Group6,0.79788214,0
Group6,0.8415175,1
Group6,0.97165364,0
Group6,1.1210432,0
Group6,0.971216,0
Group6,1.4572266,0
Group6,1.1678116,0
Group6,0.9037588,0
Group6,1.067466,0
Group6,1.4139413,0
Group6,1.0793856,0
Group6,1.0807683,0
Group6,0.96204436,0
Group6,1.2874459,0
Group6,0.9831182,0
Group6,1.0436966,0
Group6,1.1300749,0
Group6,0.9759944,1
Group6,0.80581105,0
Group6,1.2473111,0
Group6,0.7851398,0
Group6,0.7790837,0
Group6,1.0793856,0
Group6,0.7165624,0
Group6,0.8462084,0
Group6,0.71185404,1
Group6,0.926898,0
Group6,0.90108085,0
Group6,0.979285,0
Group6,0.9704809,0
Group6,0.87893933,0
Group6,1.6562552,0
Group6,0.67886055,0
Group6,0.6205575,0
Group6,0.87958694,0
Group6,1.0949459,0
Group6,0.72022057,0
Group6,0.9036363,0
Group6,1.1527414,0
Group6,1.0798582,0
Group6,0.8480637,0
Group6,1.1078984,0
Group6,1.0121734,0
Group6,0.89861286,0
Group5,0.96477485,0
Group5,1.0282414,0
Group5,0.70271736,0
Group5,1.3832407,1
Group5,0.836004,0
Group5,0.7949766,0
Group5,0.9599615,1
Group5,1.3006083,0
Group5,1.2376493,0
Group5,1.0128386,0
Group5,1.175058,0
Group5,1.1358509,0
Group5,0.68614185,0
Group5,0.9368573,0
Group5,0.9637947,1
Group5,0.8176782,0
Group5,0.9565834,1
Group5,0.7708222,0
Group5,0.89239925,0
Group5,1.2154903,0
Group5,0.9704634,0
Group5,0.9572835,0
Group5,0.971216,0
Group5,0.86915505,0
Group5,0.7015272,0
