celltype,size_factors,dca_split
Group1,1.2416226,0
Group1,1.3976983,0
Group1,0.5836608,0
Group1,0.92134947,0
Group1,1.0141863,0
Group1,0.8317332,0
Group1,0.8880935,0
Group1,0.9511749,0
Group1,0.8670372,0
Group1,1.0588894,0
Group1,0.838507,0
Group1,1.1734477,0
Group1,1.0514855,0
Group1,0.80406076,0
Group1,0.90414387,0
Group1,1.2511618,0
Group1,1.1104888,0
Group1,0.81067693,0
Group1,0.7922461,0
Group1,1.084444,0
Group1,0.8370017,0
Group1,0.94711417,0
Group1,0.8777666,0
Group1,1.0116134,0
Group1,0.91389316,0
Group1,0.9764145,0
Group1,0.7878353,0
Group1,1.1514112,0
Group1,1.1510086,0
Group1,1.0747473,0
Group1,1.2988229,0
Group1,1.7979258,0
Group1,1.1190304,0
Group1,0.94424367,0
Group1,0.918409,1
Group1,1.0608498,0
Group1,1.183372,0
Group1,1.0829738,0
Group1,0.72247845,0
Group1,1.2121822,1
Group1,0.7711198,0
Group1,0.789008,0
Group1,0.940778,0
Group1,1.1610029,0
Group1,0.949162,0
Group1,1.1326828,0
Group1,1.014589,0
Group1,1.1713123,0
Group1,0.8595808,0
Group1,0.9991686,0
Group1,0.72865707,1
Group1,0.9917998,0
Group1,1.4803659,0
Group1,0.6753949,0
Group1,0.79802215,0
Group3,1.1886929,0
Group3,0.8822124,0
Group3,0.9986785,0
Group3,1.4195598,0
Group3,0.8034656,0
Group3,0.9118628,1
Group3,1.037798,0
Group3,0.9259353,1
Group3,0.85040915,0
Group3,1.034035,0
Group3,0.9371899,0
Group3,1.2295103,0
Group3,0.9280182,0
Group3,1.2859756,0
Group3,0.8264998,0
Group3,0.89236426,0
Group3,0.7814291,1
Group3,0.8729007,0
Group3,1.5536691,0
Group3,1.3037238,0
Group3,1.4912878,0
Group3,1.5188903,0
Group3,0.96654266,0
Group3,0.8394346,0
Group3,1.2138975,0
Group3,0.9473592,0
Group3,0.8876909,0
Group3,0.62104756,0
Group3,1.0756924,0
Group3,1.0933356,0
Group3,0.8953398,0
Group3,1.1668665,0
Group3,0.57802474,0
Group3,0.98500854,0
Group3,0.97925,0
Group3,1.1494334,0
Group3,1.1285696,0
Group3,0.85875815,0
Group3,0.9252177,1
Group3,1.4323021,0
Group3,1.3482518,0
Group3,0.97995013,0
Group3,1.0474774,0
Group3,1.067326,0
Group3,0.8589507,0
Group3,0.95819366,0
Group3,0.9769571,0
Group3,1.0001663,0
Group3,0.9860062,0
Group3,1.0116833,0
Group3,0.7120991,0
Group3,1.0280838,0
Group3,0.719713,0
Group6,1.1718549,0
Group6,1.1543517,0
Group6,0.9728263,0
Group6,0.91258043,0
Group6,0.8765589,0
Group6,0.64600706,0
Group6,0.8959524,0
Group6,0.8088916,0
Group6,0.95707345,0
Group6,1.3600315,0
Group6,1.0305518,0
Group6,1.07564,0
Group6,1.177946,0
Group6,1.2241719,0
Group6,0.852562,0
Group6,0.8804621,0
Group6,1.0045071,0
Group6,1.2741084,0
Group6,0.8202162,0
Group6,0.9162736,0
Group6,0.9913447,0
Group6,1.161528,0
Group6,0.71682495,0
Group6,0.7764757,0
Group6,0.9253752,1
Group6,0.80623114,0
Group6,0.673032,0
Group6,0.921472,0
Group6,0.67954314,0
Group6,1.0749923,0
Group6,0.7951166,0
Group6,1.7577736,0
Group6,1.2431278,0
Group6,1.5237212,0
Group6,1.1686518,0
Group6,0.841325,0
Group6,1.2268673,0
Group6,0.7762482,0
Group6,1.0933882,0
Group6,0.7364635,0
Group6,0.7223034,0
Group6,1.0431015,0
Group6,0.8155428,0
Group6,0.7062705,1
Group6,0.89850783,0
Group6,0.9816479,0
Group6,1.1794688,0
Group6,0.90297115,0
Group6,0.9110751,0
Group6,0.8544699,0
Group6,0.76823175,0
Group6,1.3320614,0
Group6,1.1795563,0
Group6,1.0321621,1
Group6,0.71871525,0
Group6,0.93776745,1
Group6,1.530915,0
Group5,0.96575505,0
Group5,1.0765501,0
Group5,1.3326391,0
Group5,0.995948,0
Group5,0.7186978,0
Group5,1.1664989,0
Group5,0.8976327,0
Group5,1.1550343,0
Group5,0.68619436,0
Group5,0.98502606,1
Group5,0.89308184,0
Group5,1.2792369,0
Group5,0.9449438,0
Group5,1.1656588,0
Group5,1.0469347,0
Group5,1.263519,0
Group5,1.0742397,0
Group5,0.85805804,0
Group5,1.0157967,0
Group5,0.99116963,0
Group5,0.97363144,0
Group5,0.7002319,1
Group5,1.6835601,0
Group5,0.9332517,0
Group5,1.2458059,1
Group5,1.1437973,0
Group5,1.1398766,0
Group5,0.93155384,0
Group5,0.7967969,0
Group5,1.1029799,0
Group5,0.70354,0
Group5,1.0449744,1
Group5,0.9671378,0
Group5,1.133628,0
Group5,1.494911,0
Group5,1.3481994,0
Group5,0.73425806,0
Group5,0.80642366,0
Group5,1.043189,0
Group5,1.2334485,0
Group5,1.1348007,0
Group5,0.81853586,0
Group5,1.2451407,0
Group5,1.2777841,0
Group5,1.3198792,0
Group5,1.0021092,0
Group5,1.0169693,0
Group5,1.1207981,0
Group5,1.1742878,0
Group5,1.0534284,1
Group2,0.79327875,0
Group2,1.025826,0
Group2,0.9509299,0
Group2,1.1073908,0
Group2,1.1261191,0
Group2,1.3564608,0
Group2,0.9783223,0
Group2,1.1343281,0
Group2,1.4189122,0
Group2,0.846716,0
Group2,0.9543255,0
Group2,1.368433,0
Group2,0.9864963,0
Group2,0.8439855,0
Group2,1.2291253,0
Group2,0.8158929,0
Group2,1.2767164,0
Group2,1.1999475,0
Group2,0.7967094,0
Group2,1.2987179,0
Group2,1.3250077,1
Group2,1.097729,0
Group2,1.0835865,0
Group2,1.1478056,1
Group2,1.1847898,0
Group2,0.6824137,0
Group2,0.935072,0
Group2,0.7922111,1
Group2,0.8250995,0
