celltype,size_factors,dca_split
Group1,1.6232442,0
Group1,1.0895375,0
Group1,1.1908283,0
Group1,0.70749575,0
Group1,0.77171487,0
Group1,1.3550256,0
Group1,1.3565834,0
Group1,1.4849867,0
Group1,1.1118541,0
Group1,0.78368706,1
Group1,0.79324377,0
Group1,0.56458235,0
Group1,1.053551,0
Group1,0.96668273,0
Group1,0.8618562,0
Group1,0.9759594,0
Group1,0.5943377,0
Group1,0.8076489,0
Group1,1.0801908,0
Group1,1.1326128,0
Group1,1.1160372,0
Group1,1.1520764,1
Group1,0.907592,0
Group1,1.1429046,0
Group1,0.94265085,0
Group1,1.4075177,0
Group1,0.9199842,0
Group1,0.8012427,0
Group1,1.1260841,0
Group1,1.1491008,0
Group1,0.72554153,0
Group1,0.93981534,0
Group1,0.7997199,0
Group1,1.0969414,0
Group1,0.64369667,0
Group1,0.9556207,0
Group1,1.1023673,0
Group1,1.2351289,0
Group1,0.96946573,0
Group1,1.0130136,0
Group1,1.0051897,0
Group1,0.92224216,0
Group1,0.94111055,0
Group1,0.95462304,0
Group1,1.2520545,0
Group1,0.65365595,0
Group1,1.1126592,0
Group1,1.3669628,0
Group1,0.9622544,0
Group1,0.9223472,0
Group1,1.202538,0
Group1,0.9036538,0
Group1,1.2741259,0
Group1,0.9135431,0
Group1,0.98770404,0
Group3,0.87570125,1
Group3,1.2091017,0
Group3,1.0004113,1
Group3,0.90636677,0
Group3,1.1622807,1
Group3,0.62461823,0
Group3,0.8976502,0
Group3,1.1078984,0
Group3,0.82079375,1
Group3,0.98065025,0
Group3,0.95113987,0
Group3,1.2030805,0
Group3,0.90844965,0
Group3,1.0683762,0
Group3,0.85224694,0
Group3,0.93647224,0
Group3,1.409723,0
Group3,0.9802477,0
Group3,0.6394959,0
Group3,1.3493546,0
Group3,0.96407473,0
Group3,1.3755568,0
Group3,1.0532008,0
Group3,0.8850479,0
Group3,0.8101168,0
Group3,1.1813066,0
Group3,1.106113,0
Group3,0.8094692,1
Group3,0.69190043,1
Group3,1.2516868,0
Group3,0.915941,1
Group3,0.7100162,0
Group3,0.8229642,0
Group3,0.7816567,0
Group3,1.3313088,0
Group3,1.3565309,0
Group3,1.095191,1
Group3,0.9251827,0
Group3,1.1326128,0
Group3,0.8114121,0
Group3,1.1021572,0
Group3,0.94830436,0
Group3,0.8324684,0
Group3,0.78102654,0
Group3,1.2354615,0
Group3,0.9750667,0
Group3,1.3676103,0
Group3,1.2951822,0
Group3,1.0750798,0
Group3,1.3042489,0
Group3,1.0393384,0
Group3,0.81510526,0
Group3,0.8012427,0
Group3,0.6697414,0
Group3,0.8968276,0
Group3,1.0001838,0
Group6,0.8442655,0
Group6,0.8960049,0
Group6,0.9565834,0
Group6,1.0659257,0
Group6,0.9875815,0
Group6,1.2968626,0
Group6,0.95290774,0
Group6,0.94422615,0
Group6,1.4033344,1
Group6,0.9559358,0
Group6,1.1558045,0
Group6,1.3671728,0
Group6,1.2432328,0
Group6,0.747788,0
Group6,1.5116265,0
Group6,0.9784098,0
Group6,1.2269549,0
Group6,1.3171837,0
Group6,0.82275414,0
Group6,1.2101518,0
Group6,0.98565614,0
Group6,1.5074958,0
Group6,1.3591388,0
Group6,0.76924694,0
Group6,1.0222903,0
Group6,1.0488076,0
Group6,0.52992606,0
Group6,0.71640486,0
Group6,0.87139547,0
Group6,1.0441167,0
Group6,0.8120947,0
Group6,0.9448038,1
Group6,1.0362228,0
Group6,1.1104712,0
Group6,0.8578655,1
Group6,1.1119591,0
Group6,1.1955717,0
Group6,0.9225222,0
Group6,0.9468516,0
Group6,1.1767908,0
Group6,0.91224784,1
Group6,1.0004814,0
Group6,1.0007964,0
Group6,1.2099593,0
Group6,0.9356321,0
Group6,1.2760863,0
Group6,1.0889773,0
Group6,0.76516867,0
Group6,1.111889,0
Group6,0.92506015,0
Group6,1.6790444,0
Group6,0.6066424,0
Group6,1.1854373,0
Group6,0.80140024,1
Group6,1.1432197,0
Group6,0.9743141,0
Group6,0.6677985,0
Group5,1.1739727,0
Group5,1.0610949,0
Group5,1.263869,0
Group5,0.9650549,0
Group5,0.8301055,0
Group5,1.1223735,0
Group5,0.91212535,0
Group5,0.93365425,0
Group5,0.60881287,0
Group5,1.0181246,0
Group5,1.1842822,0
Group5,0.6940183,0
Group5,1.0218002,0
Group5,0.9030762,0
Group5,0.97349143,0
Group5,0.8833676,1
Group5,1.1076182,0
Group5,1.164486,0
Group5,1.1595851,0
Group5,0.9250952,0
Group5,1.4738371,0
Group5,1.238192,0
Group5,0.9219271,0
Group5,1.3472366,0
Group5,1.343806,0
Group5,0.89793026,1
Group5,0.8149127,1
Group5,0.99010193,0
Group5,1.409758,0
Group5,1.0307969,0
Group5,0.69713384,0
Group5,1.4205049,0
Group5,1.0225353,0
Group5,1.0714391,0
Group5,0.82070625,0
Group5,0.7785936,0
Group5,1.02054,0
Group5,0.93225396,0
Group5,0.9434735,0
Group5,1.0880147,0
Group5,0.7094911,0
Group5,1.2411674,0
Group5,1.5106463,0
Group5,1.2246095,1
Group5,0.9852711,0
Group5,0.86757976,0
Group5,0.99484533,0
Group5,0.7465103,1
Group5,1.0128036,0
Group5,1.0081127,0
Group2,1.0691988,0
Group2,1.0737497,0
Group2,1.3012733,0
Group2,0.7416619,0
Group2,1.1881329,0
Group2,0.777806,0
Group2,0.9312913,1
Group2,0.8141426,0
Group2,0.82294667,0
Group2,0.8091366,0
Group2,1.2083665,0
Group2,1.2287577,0
Group2,0.8049359,1
Group2,1.40743,0
Group2,1.0187721,0
Group2,0.78480726,1
Group2,1.1345557,0
Group2,0.7602853,0
Group2,0.9710585,0
Group2,0.8294578,0
Group2,0.9552006,0
Group2,0.8283376,0
Group2,0.8037632,0
Group2,0.8128473,0
Group2,0.78587496,0
Group2,1.0211176,1
Group2,1.3141557,0
Group2,1.1799239,0
Group2,1.2410799,0
Group2,0.8804971,0
Group2,0.99517787,0
Group2,1.0225879,0
Group2,1.3135955,1
Group2,1.2168555,0
Group2,0.94107556,0
Group2,0.937855,0
Group2,1.4743972,0
Group2,1.1806065,0
Group2,1.020435,0
Group2,1.0633178,0
Group2,1.3939701,0
Group2,1.4165318,0
Group2,1.0798408,1
Group2,1.3556732,0
Group2,0.7012996,0
Group2,0.8661445,0
Group2,0.9637247,0
Group2,1.0876297,0
Group2,0.6379206,0
Group2,0.9502472,0
Group2,0.88902116,0
Group2,0.79105586,1
Group2,0.87955195,0
Group2,1.0040694,1
Group2,0.9999738,0
Group2,1.1096311,0
Group2,0.7120116,0
Group2,1.2894763,0
Group2,0.8550125,1
Group2,0.97995013,0
Group2,0.92985606,0
Group2,0.9285608,0
Group4,1.3967707,0
Group4,0.8622763,0
Group4,1.1627707,0
Group4,0.8842603,0
Group4,0.9892268,0
Group4,0.86390406,0
Group4,0.8758587,0
Group4,0.97202116,0
Group4,1.1274319,0
Group4,0.88753337,0
Group4,1.1191878,0
Group4,1.0394784,1
Group4,1.0285214,0
Group4,0.97527677,1
Group4,0.9361747,0
Group4,0.9538879,0
Group4,0.75603205,0
Group4,1.1069707,0
Group4,0.9855511,0
Group4,0.9425808,0
Group4,0.9686081,0
Group4,1.1656762,0
Group4,1.0297642,0
Group4,0.7267667,0
Group4,1.1596202,0
Group4,0.6300617,0
Group4,1.0456395,1
Group4,0.891174,0
Group4,1.1493284,0
Group4,0.7299698,0
Group4,0.89141905,0
Group4,1.08959,0
Group4,1.277364,0
Group4,1.3575636,0
Group4,1.1558745,0
Group4,1.0612874,0
Group4,1.263589,0
Group4,1.2550825,1
Group4,1.0745373,0
Group4,1.2654793,0
Group4,0.5909421,0
Group4,1.1031549,0
Group4,0.8283901,0
Group4,1.2843302,0
Group4,0.8235943,1
Group4,1.1704897,0
