celltype,size_factors,dca_split
Group6,1.0630902,0
Group6,1.100687,0
Group6,1.230823,0
Group6,0.9528202,0
Group6,1.0481775,0
Group6,1.0178095,0
Group6,1.0833589,0
Group6,0.94728917,0
Group6,1.2182733,0
Group6,1.152934,0
Group6,1.1167374,1
Group6,0.9835558,0
Group6,1.0022142,0
Group6,0.7034875,0
Group6,1.1837395,0
Group6,1.2292303,0
Group6,0.9985735,0
Group6,0.7706297,0
Group6,1.0384632,0
Group6,0.9886667,0
Group6,0.9595589,0
Group6,0.8211963,0
Group6,1.1328229,0
Group6,1.4917954,0
Group6,1.0368004,1
Group6,0.97002584,0
Group6,1.186225,0
Group6,1.0279614,0
Group6,1.2633439,0
Group6,0.83614403,0
Group6,0.70634055,0
Group6,1.0098981,0
Group6,1.1300223,0
Group6,1.7249726,0
Group6,1.0496652,0
Group6,0.6150965,0
Group6,1.1410143,0
Group6,1.1156347,0
Group6,0.8215814,0
Group6,1.3428959,0
Group6,0.77661574,0
Group6,0.72233844,0
Group6,0.92056185,0
Group6,1.1072682,0
Group6,1.0484926,0
Group6,1.123056,0
Group6,0.83491886,0
Group6,1.4732245,0
Group6,0.9483394,0
Group6,1.5136569,0
Group6,0.91615105,0
Group6,0.8309456,0
Group6,0.9025861,0
Group6,0.7910909,0
Group6,1.1804839,0
Group6,0.79021573,0
Group6,1.158815,0
Group6,0.74530256,0
Group6,1.095751,0
Group6,1.106078,0
Group6,0.8097318,0
Group6,0.72972476,0
Group6,0.9721787,1
Group6,0.9086597,0
Group6,0.8244519,0
Group6,1.1315801,0
Group6,0.8429703,0
Group6,1.0569291,0
Group6,1.0212926,0
Group6,0.7894456,0
Group6,1.0415437,0
Group6,1.3264254,0
Group6,0.9165886,0
Group6,1.042244,1
Group6,1.4607272,0
Group6,1.0858268,0
Group6,1.2074739,0
Group6,1.3531703,0
Group6,0.89861286,0
Group6,0.93838006,0
Group6,1.0061873,0
Group6,0.7807465,0
Group6,0.9395878,0
Group6,0.94111055,0
Group6,0.94644904,0
Group6,1.1129217,0
Group6,1.2226316,0
Group6,1.0114733,0
Group6,1.2299654,0
Group6,1.1758807,0
Group6,1.2294403,0
Group6,1.1858749,0
Group6,1.2098368,1
Group6,1.0129961,0
Group6,1.0197173,0
Group6,0.89850783,0
Group6,0.9232398,0
Group6,0.9643373,1
Group6,1.6392071,0
Group6,1.4217477,0
Group6,1.4113508,0
Group6,1.0300792,0
Group6,0.9344944,0
Group6,1.556067,0
Group6,1.0414388,0
Group6,1.1272743,0
Group6,0.6735396,0
Group6,0.74391985,0
Group6,1.235899,0
Group6,1.2434604,0
Group6,0.9538879,0
Group6,1.3901895,0
Group6,1.3810878,0
Group6,1.078458,0
Group6,1.2261498,0
Group6,1.0020566,0
Group6,1.0963463,0
Group6,1.1440948,0
Group6,1.0080076,0
Group6,0.8219315,0
Group6,1.1249989,0
Group6,0.8646217,0
Group6,0.9191091,0
Group6,1.4822211,0
Group6,0.84990156,0
Group6,0.9531177,0
Group6,1.2144576,0
Group6,0.79788214,0
Group6,0.8415175,1
Group6,0.97165364,0
Group6,1.1210432,0
Group6,0.971216,0
Group6,1.4572266,0
Group6,1.1678116,0
Group6,0.9037588,0
Group6,1.067466,0
Group6,1.4139413,0
Group6,1.0793856,0
Group6,1.0807683,0
Group6,0.96204436,0
Group6,1.2874459,0
Group6,0.9831182,0
Group6,1.0436966,0
Group6,1.1300749,0
Group6,0.9759944,1
Group6,0.80581105,0
Group6,1.2473111,0
Group6,0.7851398,0
Group6,0.7790837,0
Group6,1.0793856,0
Group6,0.7165624,0
Group6,0.8462084,0
Group6,0.71185404,1
Group6,0.926898,0
Group6,0.90108085,0
Group6,0.979285,0
Group6,0.9704809,0
Group6,0.87893933,0
Group6,1.6562552,0
Group6,0.67886055,0
Group6,0.6205575,0
Group6,0.87958694,0
Group6,1.0949459,0
Group6,0.72022057,0
Group6,0.9036363,0
Group6,1.1527414,0
Group6,1.0798582,0
Group6,0.8480637,0
Group6,1.1078984,0
Group6,1.0121734,0
Group6,0.89861286,0
Group6,1.0457796,0
Group6,1.1622456,0
Group6,0.8307006,1
Group6,0.6427865,0
Group6,1.0771803,0
Group6,0.8423402,0
Group6,1.1428171,0
Group6,1.0515556,0
Group6,0.90246356,0
Group6,1.0041745,0
Group6,0.98019516,0
Group6,0.8807246,0
Group6,1.0938083,1
Group6,0.8804971,0
Group6,0.9318514,0
Group6,1.0905876,0
Group6,1.0423139,0
Group6,0.7531615,0
Group6,0.75676715,0
Group6,1.144375,0
Group6,1.2455783,0
Group6,0.87949944,0
Group6,0.9063493,0
Group6,0.54695666,0
Group6,0.71376187,0
Group6,0.9880016,0
Group6,1.5990198,0
Group6,0.73243773,0
Group6,1.1648362,0
Group6,1.4901851,1
Group6,0.89203167,0
Group6,0.84785366,1
Group6,1.1825318,0
Group6,1.012156,1
Group6,1.0753424,0
Group6,1.2817574,0
Group6,1.0282763,0
Group6,0.8949722,0
Group6,1.3864263,0
Group6,0.74894327,0
Group6,0.8192885,0
Group6,2.0810921,0
Group6,1.1302674,0
Group6,1.075815,0
Group6,1.1186978,0
Group6,1.3552706,0
Group6,0.8508817,0
Group6,0.6454645,0
Group6,0.9150659,0
Group6,0.93508947,0
Group6,0.9341968,0
Group6,0.82772505,0
Group6,1.1860499,0
Group6,0.82576466,0
Group6,0.98779154,0
Group6,1.0706866,0
Group6,1.1716623,0
Group6,0.8442655,0
Group6,0.8960049,0
