celltype,size_factors,dca_split
Group1,1.0574892,0
Group1,1.098289,0
Group1,1.2566928,1
Group1,1.4132236,0
Group1,1.3131405,0
Group1,0.8079289,0
Group1,0.8613311,0
Group1,0.962622,0
Group1,0.85777795,0
Group1,0.63242465,0
Group1,0.91081256,0
Group1,0.72846454,0
Group1,0.8670372,0
Group1,1.072647,1
Group1,1.0918479,0
Group1,1.2303855,0
Group1,0.9113552,1
Group1,1.4114033,0
Group1,0.995983,0
Group1,0.82677984,0
Group1,0.90055573,0
Group1,0.9376624,0
Group1,1.363042,0
Group1,0.8426727,0
Group1,0.885223,0
Group1,1.0836564,0
Group1,1.1136569,0
Group1,0.96472234,0
Group1,0.9201593,0
Group1,1.439531,1
Group1,0.9164311,0
Group1,1.417897,0
Group1,0.6626176,0
Group1,1.318479,0
Group1,1.1985472,0
Group1,1.2252395,0
Group1,0.8705553,0
Group1,0.8153853,0
Group1,1.1618081,1
Group1,1.2071588,0
Group1,1.068096,0
Group1,0.89833283,1
Group1,1.1270468,0
Group1,0.72702926,0
Group1,1.1641185,0
Group1,0.8126723,0
Group1,0.9689056,0
Group1,0.9112502,0
Group1,1.2234718,0
Group1,0.9275981,0
Group1,1.2417101,0
Group1,1.1204131,1
Group1,0.98807156,0
Group1,1.2064937,0
Group1,1.133523,0
Group1,1.2339911,0
Group1,0.99663067,0
Group1,0.98273313,0
Group1,0.780729,1
Group1,0.77393776,0
Group1,0.8872183,0
Group1,0.96241194,0
Group1,1.2587231,0
Group1,1.3428609,0
Group1,1.2044458,0
Group1,0.8061786,0
Group1,1.0957686,0
Group1,0.64147377,0
Group1,1.2962149,0
Group1,0.83791184,0
Group1,0.9040214,0
Group1,0.94798934,0
Group1,0.78818536,0
Group1,0.9438236,0
Group1,0.6879447,0
Group1,1.5303024,0
Group1,0.8151578,0
Group1,1.1676016,0
Group1,0.92376494,0
Group1,0.8530171,0
Group1,0.9109526,0
Group1,0.97191614,1
Group1,1.3957905,0
Group1,1.1262591,0
Group1,0.80780643,1
Group1,1.1922461,0
Group1,0.74237955,0
Group1,1.0879622,0
Group1,0.68619436,0
Group1,0.910095,0
Group1,0.9254102,0
Group1,0.9963156,0
Group1,1.2495165,0
Group1,0.8087691,0
Group1,1.1175251,1
Group1,1.108931,0
Group1,0.64985776,0
Group1,1.357126,0
Group1,1.0580143,0
Group1,1.1028924,0
Group1,0.98362577,0
Group1,1.285013,0
Group1,1.3245176,1
Group1,1.0221328,0
Group1,1.2095742,0
Group1,1.5496434,0
Group1,1.3365422,1
Group1,0.94135565,1
Group1,0.8486063,0
Group1,1.2507942,0
Group3,1.1886929,0
Group3,0.8822124,0
Group3,0.9986785,0
Group3,1.4195598,0
Group3,0.8034656,0
Group3,0.9118628,1
Group3,1.037798,0
Group3,0.9259353,1
Group3,0.85040915,0
Group3,1.034035,0
Group3,0.9371899,0
Group3,1.2295103,0
Group3,0.9280182,0
Group3,1.2859756,0
Group3,0.8264998,0
Group3,0.89236426,0
Group3,0.7814291,1
Group3,0.8729007,0
Group3,1.5536691,0
Group3,1.3037238,0
Group3,1.4912878,0
Group3,1.5188903,0
Group3,0.96654266,0
Group3,0.8394346,0
Group3,1.2138975,0
Group3,0.9473592,0
Group3,0.8876909,0
Group3,0.62104756,0
Group3,1.0756924,0
Group3,1.0933356,0
Group3,0.8953398,0
Group3,1.1668665,0
Group3,0.57802474,0
Group3,0.98500854,0
Group3,0.97925,0
Group3,1.1494334,0
Group3,1.1285696,0
Group3,0.85875815,0
Group3,0.9252177,1
Group3,1.4323021,0
Group3,1.3482518,0
Group3,0.97995013,0
Group3,1.0474774,0
Group3,1.067326,0
Group3,0.8589507,0
Group3,0.95819366,0
Group3,0.9769571,0
Group3,1.0001663,0
Group3,0.9860062,0
Group3,1.0116833,0
Group3,0.7120991,0
Group3,1.0280838,0
Group3,0.719713,0
Group3,1.1469829,0
Group3,0.8977727,0
Group3,0.8728132,0
Group3,1.315836,0
Group3,0.66267014,0
Group3,0.98289067,0
Group3,0.96750534,0
Group3,1.2541373,1
Group3,0.7718724,0
Group3,0.9742616,1
Group3,0.93039864,0
Group3,1.0639304,0
Group3,0.97461164,0
Group3,1.2601234,0
Group3,1.6472411,0
Group3,0.9075745,0
Group3,0.7845797,0
Group3,1.313123,0
Group3,0.93776745,0
Group3,0.9302236,1
Group3,1.1964818,0
Group3,0.7691244,0
Group3,1.3275981,0
Group3,0.9864438,0
Group3,0.9410931,0
Group3,0.65033036,0
Group3,1.1565921,0
Group3,1.2320833,0
Group3,0.7603203,0
Group3,1.1542118,1
Group3,0.92520016,0
Group3,0.9825581,0
Group3,0.84053737,0
Group3,1.2076313,0
Group3,0.5754168,0
Group3,1.0364853,0
Group3,0.9792675,0
Group3,0.96817046,0
Group3,1.078318,0
Group3,1.4244082,0
Group3,0.7338205,0
Group3,0.95600575,0
Group3,0.84956896,0
Group3,0.82679737,1
Group3,1.1379513,0
Group3,1.4565965,0
Group3,0.95196253,0
Group3,0.77087474,1
Group3,1.1585699,0
Group3,0.70926356,0
Group3,1.0279088,0
Group3,0.90024066,0
Group3,0.9613267,0
Group3,1.1407343,0
Group6,0.8442655,0
Group6,0.8960049,0
Group6,0.9565834,0
Group6,1.0659257,0
Group6,0.9875815,0
Group6,1.2968626,0
Group6,0.95290774,0
Group6,0.94422615,0
Group6,1.4033344,1
Group6,0.9559358,0
Group6,1.1558045,0
Group6,1.3671728,0
Group6,1.2432328,0
Group6,0.747788,0
Group6,1.5116265,0
Group6,0.9784098,0
Group6,1.2269549,0
Group6,1.3171837,0
Group6,0.82275414,0
Group6,1.2101518,0
Group6,0.98565614,0
Group6,1.5074958,0
Group6,1.3591388,0
Group6,0.76924694,0
Group6,1.0222903,0
Group6,1.0488076,0
Group6,0.52992606,0
Group6,0.71640486,0
Group6,0.87139547,0
Group6,1.0441167,0
Group6,0.8120947,0
Group6,0.9448038,1
Group6,1.0362228,0
Group6,1.1104712,0
Group6,0.8578655,1
Group6,1.1119591,0
Group6,1.1955717,0
Group6,0.9225222,0
Group6,0.9468516,0
Group6,1.1767908,0
Group6,0.91224784,1
Group6,1.0004814,0
Group6,1.0007964,0
Group6,1.2099593,0
Group6,0.9356321,0
Group6,1.2760863,0
Group6,1.0889773,0
Group6,0.76516867,0
Group6,1.111889,0
Group6,0.92506015,0
Group6,1.6790444,0
Group6,0.6066424,0
Group6,1.1854373,0
Group6,0.80140024,1
Group6,1.1432197,0
Group6,0.9743141,0
Group6,0.6677985,0
Group6,1.1718549,0
Group6,1.1543517,0
Group6,0.9728263,0
Group6,0.91258043,0
Group6,0.8765589,0
Group6,0.64600706,0
Group6,0.8959524,0
Group6,0.8088916,0
Group6,0.95707345,0
Group6,1.3600315,0
Group6,1.0305518,0
Group6,1.07564,0
Group6,1.177946,0
Group6,1.2241719,0
Group6,0.852562,0
Group6,0.8804621,0
Group6,1.0045071,0
Group6,1.2741084,0
Group6,0.8202162,0
Group6,0.9162736,0
Group6,0.9913447,0
Group6,1.161528,0
Group6,0.71682495,0
Group6,0.7764757,0
Group6,0.9253752,1
Group6,0.80623114,0
Group6,0.673032,0
Group6,0.921472,0
Group6,0.67954314,0
Group6,1.0749923,0
Group6,0.7951166,0
Group6,1.7577736,0
Group6,1.2431278,0
Group6,1.5237212,0
Group6,1.1686518,0
Group6,0.841325,0
Group6,1.2268673,0
Group6,0.7762482,0
